x,y
-3.244066,6.864066
-3.671861,-4.085875
8.659127,8.236152
8.22915,4.07743
-6.868346,5.542194
-7.863875,4.292327
-8.245613,7.189257
-8.50878,-10.373928
-5.915336,6.081696
-1.801308,0.886299
1.982685,-0.284827
-5.942887,4.942825
-6.553032,-5.74606
-8.293785,6.570642
4.856127,8.464066
4.269817,8.625081
-4.648658,6.277437
6.278849,-5.522826
-2.652881,-4.522931
-3.714458,-4.353662
3.644235,8.081298
-2.702783,-4.267763
8.48435,7.567547
-2.79953,7.552237
-3.983414,8.993502
0.0885,0.697346
-4.331663,-4.866831
5.690247,-6.998361
7.635321,8.779745
-7.927995,4.349921
7.639777,8.471124
3.372183,-6.460619
2.729108,6.027533
8.559654,-4.652003
-5.89817,6.503622
8.11024,7.603444
-8.099822,4.937569
-5.978876,3.303546
-4.141872,-4.877216
-3.666691,-5.360477
4.336802,-3.799922
4.572272,-4.609721
-2.381564,-0.719011
-2.499668,0.500659
-6.509724,5.287871
6.130668,-8.256815
8.866665,7.31958
5.325848,3.165186
5.424338,-7.596122
5.121885,3.308123
2.043579,-0.057547
2.1775,-0.764066
-8.177297,5.024634
5.987343,-8.628012
7.98923,3.182988
-8.207812,5.126344
-8.970872,-5.300979
-6.600311,-5.071443
8.73712,6.617278
-11.0001,-6.567207
8.886698,5.808471
-6.814559,6.035274
6.588128,-7.810166
-11.147245,-6.145219
5.351172,2.715308
5.105572,-7.091996
6.10799,-8.80343
3.296277,7.696892
-4.385347,5.843912
-4.771182,-2.623143
3.46522,5.838531
5.886917,-6.428691
4.49942,9.003634
-8.421273,-5.788146
-7.211644,-4.806514
4.506378,8.306028
7.192869,-4.91511
6.625402,8.802667
4.701489,8.614129
-6.881033,-4.45242
8.709706,7.196169
0.154539,-0.250228
5.431986,3.211885
-8.518394,5.965247
3.026552,-6.170959
7.662638,-7.910373
4.013367,3.946136
-5.908719,-4.581682
-0.503343,0.284219
8.780879,4.760969
-0.781588,0.317783
-0.592069,-0.246813
-8.414494,4.344239
8.17987,8.29463
-0.884435,-0.349947
-4.463771,3.507394
-8.216614,-5.594748
8.049419,-6.623762
-4.442141,-4.489172
8.696403,5.170091
5.358512,-6.947569
-1.94763,-0.848624
6.405469,9.016396
-5.869802,6.357915
-2.574536,-3.400178
-6.711158,3.362888
-6.536926,-5.286521
-6.590941,5.858108
-5.58583,-5.434795
4.347991,-4.09008
4.561118,3.359649
-4.612642,6.087299
-6.599526,-6.180592
-4.086141,-5.209045
-5.436059,4.550928
-3.994408,-4.156514
6.947297,-7.672081
-8.304434,6.258737
-7.20017,7.797038
-7.375535,3.80038
-1.689314,-0.286213
-5.899864,6.283757
-8.29828,-4.874699
-6.377509,3.603096
-4.255855,-4.813215
8.795164,4.561563
5.977983,3.042486
6.116885,3.175571
6.780921,8.846481
8.800916,6.983449
4.604952,3.630587
5.118567,8.430116
6.506054,-7.279541
4.941222,3.085284
-5.641048,-5.040046
-9.844012,-5.829786
6.20111,-6.542944
-1.393909,0.295807
-1.040212,0.497807
-6.083434,5.931736
9.084275,6.691226
-6.560676,6.402782
4.616067,8.465812
-0.298383,0.164339
-8.84903,-6.070473
5.428383,-6.616822
9.184781,6.515074
3.192038,6.675864
-11.501732,1.993762
7.875331,-5.340687
-2.483806,-0.598285
3.285853,7.841997
9.127361,-7.085758
-1.70874,-0.97004
3.337726,7.728852
-6.398894,5.114933
-1.723802,-4.670712
3.11306,5.811951
-6.179938,-5.378318
-7.739476,-4.525155
7.03451,9.179771
6.789318,-5.407139
2.304743,0.968994
4.307106,-3.371283
-4.933514,-4.220672
8.983523,5.235378
4.133917,8.177602
-6.739825,-5.613902
-5.125922,-4.733877
6.468617,8.351967
5.223024,-5.586748
5.361627,-7.450678
3.337407,0.256981
-8.134238,-5.360035
4.782193,8.491254
5.475728,8.63833
-4.792689,5.057778
6.980467,-6.329355
5.471739,-7.488623
-0.265646,-0.415876
5.02722,8.274079
-7.363477,-5.370452
4.795284,8.846622
-1.924124,-3.862935
0.442925,-0.981334
6.556845,-5.471037
-6.776402,-5.044571
-3.234705,7.347912
3.028315,6.756139
3.120864,6.182619
9.105048,6.325831
8.423307,-7.936891
-6.658914,5.58346
0.048762,0.440957
1.029938,-0.794166
-8.721881,-5.491195
8.590427,7.826847
5.67047,-6.854994
7.534063,8.602103
-2.226994,-0.569791
4.631259,-7.293752
8.604597,4.823531
-4.545137,6.544883
-8.934623,-4.950176
-8.331793,5.424012
6.732506,8.662431
-8.848351,-6.198488
5.256896,3.234016
4.086725,4.231441
-6.712568,7.639197
8.147776,7.973348
1.649709,-0.307944
-5.819009,4.921575
-6.461098,-4.982685
-6.421301,5.081279
5.249567,-7.688487
-5.150093,4.985756
3.163983,5.394864
-5.477496,9.519835
5.202811,2.775828
5.433041,8.676666
-4.560918,5.304897
4.883017,3.653979
-10.766572,-6.103886
5.924712,-6.439124
-7.960468,-5.645789
-4.804517,-4.401136
7.300512,-8.435536
-5.277909,-5.237103
-1.317932,-0.67999
-3.4226,4.038522
5.638291,-7.706549
-9.24059,-6.27631
8.833947,5.555705
4.78687,-7.446986
5.559102,-5.606365
7.844248,3.04416
3.626297,-7.767752
-5.167983,5.076089
-5.888707,6.085197
5.350294,-6.513478
-8.265505,4.918743
6.812468,3.05542
-6.14312,6.345887
-1.419175,-4.255504
-6.654899,7.8489
2.81459,5.377718
-1.123508,0.407476
-4.458112,6.062417
-2.281502,-0.026281
-6.948114,5.763268
3.738742,8.526498
-6.565182,7.98009
7.059668,3.187853
-0.52471,0.922478
-6.659511,5.760424
-5.518036,4.876437
-6.755577,8.070364
-0.137696,-0.063502
3.025379,-7.717987
2.913507,4.49996
7.024916,3.267937
-5.810029,3.388766
6.699424,8.682076
-4.64758,9.066295
1.543081,-0.135308
-5.068925,5.228619
-2.194869,-0.290489
-1.990496,0.70423
-4.070199,3.760428
4.42494,-2.727395
-4.880139,9.245865
-8.754916,-5.484238
-4.468454,-5.079429
0.557188,0.819051
-10.871874,-6.220802
7.592501,8.532395
3.836023,-1.764052
6.301264,2.538853
-8.394484,-5.404312
-6.633494,7.661896
8.253558,-4.53574
8.910868,6.349459
-9.548675,-5.615522
18.984084,-6.947676
7.626278,3.796396
-6.24129,-5.178202
-5.518304,5.001021
-4.205731,-4.558975
0.308653,-0.811398
-2.661425,-5.42807
8.936416,4.79361
-5.611042,-4.838635
0.536587,-0.48238
-5.078964,7.531392
6.286515,2.881165
-4.70337,5.49671
8.825051,5.726123
4.632023,8.641292
0.7572,0.777886
1.737829,0.979478
5.651155,-3.233272
5.298677,-6.746828
8.723226,8.173256
-3.095069,6.050829
3.483607,4.661064
6.213224,9.07975
7.032959,-4.748237
4.608574,-4.663905
-6.872765,6.215715
-3.256839,7.506461
-1.135534,0.305451
9.284579,5.576421
1.784233,-0.048682
-5.62704,4.687869
7.923558,-8.493984
5.151158,-6.869297
0.3164,-0.16839
-4.174087,-4.290306
-1.269967,-0.532307
-4.815806,-5.404483
8.343355,6.895998
-2.323727,0.283537
-5.707486,6.233195
-5.000045,4.953515
4.868389,4.042937
-5.205017,7.248632
3.856783,-2.76109
-4.6812,6.979629
4.823937,3.314009
1.237261,0.697561
-4.165601,-5.326941
3.839721,-9.424158
-7.823513,4.408269
-6.00094,6.360016
5.45739,-8.899738
-4.683657,5.530296
-3.097331,5.556848
-7.903435,-4.907897
9.430192,-5.844439
-5.62233,-3.768254
-8.167188,-5.59976
1.084645,0.53806
-5.611843,7.952382
-2.830972,-4.336734
4.160821,-4.715175
-8.282093,4.93274
-6.169072,4.959439
5.254364,-4.241003
8.477342,5.80092
8.4944,4.427364
-6.240828,-5.323823
3.317384,7.464404
-8.085128,6.618746
3.83211,-4.81173
-4.342905,6.286876
5.499194,9.142258
-7.182532,-4.69232
-7.22542,-6.070577
5.113059,3.198792
-6.584176,-4.644931
-6.582681,8.051622
2.762789,5.920693
8.602327,-3.453923
-4.912142,3.366908
-2.657291,7.446231
-6.309122,-5.450464
6.798176,-8.761299
7.518231,3.721681
6.67653,-4.966321
0.945105,-0.189193
-5.617875,15.479467
-3.907038,8.350712
5.444395,-4.448436
8.38599,7.939165
-4.551158,5.777933
6.200121,2.730922
-6.354786,-5.894778
-6.196892,6.328361
5.701102,8.664276
4.918724,-7.130747
9.037475,4.419974
-5.776509,8.08542
8.260858,4.555108
1.892443,-0.89437
-6.122881,4.876215
-4.786723,-5.020299
-6.172101,4.936651
-10.648973,-5.724447
4.359711,8.283452
0.787081,-0.560886
5.763962,2.909897
8.475025,7.63511
-4.282157,6.086495
0.182112,-0.132248
-7.595465,4.06695
-4.667819,6.625697
-0.817778,-3.957644
-4.702224,5.551789
-6.450189,6.417412
-2.201888,0.504681
8.246553,5.415928
3.087417,7.011247
-9.64378,-6.260774
-3.897869,-4.340855
2.465589,5.915592
-4.535362,6.331158
-4.456677,6.974742
3.755077,-6.536386
6.626206,-7.084294
-9.629163,-5.61706
3.143118,5.048008
8.32543,3.780973
-1.152123,-0.408762
6.79018,9.079872
-5.182991,-5.054337
6.403878,-5.344112
4.369464,-5.690373
-2.657829,4.911481
8.336771,-4.927006
6.223255,-7.596938
4.784817,8.92835
-10.176397,-5.163893
-5.282612,-5.204363
2.460969,-0.260931
4.614999,-6.031132
-4.549601,-4.86253
5.931622,-8.233576
4.359789,-8.103994
8.706436,-6.85662
1.130036,-0.636978
8.216063,4.36874
4.534745,3.469
-2.864858,7.039725
-12.729614,-7.07334
-5.771435,-5.501501
7.380263,-10.094599
8.981416,11.036267
-8.216434,4.907668
3.1757,6.575348
-4.400258,-1.280146
6.83739,8.552643
6.982982,-8.78211
2.910351,6.409538
6.644672,-6.613911
8.66299,7.356321
-5.852573,-5.097042
-6.339556,5.017143
7.065443,3.594527
0.920399,0.212563
8.499422,7.642489
-3.77235,-4.104153
3.263682,7.47754
3.981557,8.14738
5.666372,-9.027383
-5.556355,3.121349
-4.944964,7.817583
-6.219048,5.017268
5.545208,-4.465898
5.22486,-5.256718
-6.697878,5.902136
3.673044,7.658354
4.177622,3.752957
8.58322,5.573554
3.872869,-7.953732
5.561871,-5.651498
6.720039,-5.261019
-8.201019,-5.815362
4.564863,-5.355411
-6.87876,3.761721
-4.331707,-4.280728
-5.730582,8.030544
-4.798798,-5.137671
-5.087069,5.196025
8.978207,6.869466
-4.922758,5.177092
1.66176,-0.160536
7.880665,4.005272
9.026135,4.262907
-7.101001,7.619772
-9.472696,-4.835772
5.705864,-3.120818
1.237226,0.961894
-7.146285,3.347136
6.282285,-7.792743
6.823482,8.737509
6.1984,-8.352373
6.293705,-8.90486
-4.166511,-5.106918
8.420903,-7.384628
-6.090147,6.727036
0.506678,-0.983381
0.347979,-0.412252
4.962632,9.140032
-6.067339,6.153755
-5.121895,7.530794
-9.637806,-5.987673
6.088541,2.824614
-5.597922,-4.808034
3.070299,5.421745
-7.70271,6.898385
-5.891746,3.158275
-4.53559,7.073866
-9.610603,-5.387639
5.997511,2.764605
-4.698971,-4.279649
-2.604489,6.465363
5.772111,-8.320723
-4.921766,-5.68073
-4.985451,9.491465
-0.818282,-3.936047
-4.177476,3.70447
1.970571,-0.479274
-7.308268,7.942231
8.809823,6.325158
5.368712,-7.240318
4.372113,3.422061
8.218437,3.592707
-4.409065,5.596596
5.815827,-7.336188
-6.969173,5.51072
8.663182,3.861865
-2.435505,0.125061
-1.78236,-0.653276
-8.017927,4.91653
-1.549253,0.834856
3.81252,7.635722
-1.946605,-0.975218
-3.926278,-4.346002
6.594298,-5.041011
-4.829631,-4.641261
5.912539,-4.126015
6.122143,-4.468859
8.897669,4.711752
5.37817,-7.376108
-4.934112,7.478627
-6.673133,-4.852477
-7.845308,-5.612696
1.692984,-0.008361
-4.726052,4.95211
0.693397,0.428098
4.862843,-10.06431
-6.320906,-4.886029
8.438588,-9.587948
2.366453,-0.239951
5.440877,-1.196007
-5.914377,6.413438
4.359645,8.617032
-6.252721,-5.546807
-6.870633,6.129698
8.104183,8.101709
-4.340571,-4.611479
8.395577,4.13266
6.351563,8.820263
0.833761,0.593694
-3.976123,-4.554935
-4.626958,-4.88837
-11.269597,-5.872556
-0.064906,0.972296
-0.656659,-3.961903
-4.504713,6.470717
7.034345,3.010716
-7.062941,5.835891
-8.69215,-5.053853
3.458623,4.825283
7.809753,3.691238
3.915853,3.839371
8.452841,-4.747774
5.177782,8.594528
1.466313,-0.014173
-5.317839,-5.389448
2.583588,6.502584
-9.898852,-5.656386
-4.521539,5.247155
2.227354,-0.675382
-5.276072,4.955332
0.907289,0.929391
7.066689,-5.972685
6.078816,-6.430628
1.818088,-4.449464
5.984814,-7.584687
9.233167,4.773
3.231334,7.327227
4.913872,-7.12087
-7.056688,-4.700685
8.055432,8.32169
3.673469,-7.571294
-5.6647,-5.376903
6.469691,-4.493099
2.422958,0.235313
4.433652,3.516241
6.325714,-6.39422
8.845362,6.579634
8.214807,8.023696
-5.149488,3.185424
6.318194,-5.099996
7.789864,-5.678332
6.896165,-4.270245
5.119119,8.744947
6.243486,2.974153
6.983077,9.004143
-3.869871,-4.844852
-6.406626,4.979978
-8.377182,5.315577
1.358249,-0.204478
0.388603,-4.443866
-6.309484,6.295391
-6.155732,6.598605
-5.029727,-4.49676
-10.366185,-5.589109
8.948922,6.323616
-6.627394,4.967751
8.753821,4.672697
-6.284674,5.006704
-5.914279,-4.487075
-3.711858,-5.027038
-6.850185,-4.910488
6.398089,-7.516111
-6.620335,5.980784
-1.995554,-0.009614
6.930591,-6.154653
0.108685,6.668228
8.855943,6.596864
-7.241658,7.757861
3.257326,-6.64667
5.754509,-8.304205
7.396713,3.561125
-5.189881,3.13728
-6.658551,6.261796
4.593555,-6.462443
6.273026,-7.708303
-0.857242,0.55157
9.104289,5.32265
6.977579,-6.092225
-6.349568,8.031928
3.752418,7.541555
-1.070511,-0.549068
-1.540912,-4.376975
7.077421,-4.364274
-5.571114,-4.873611
-6.36074,4.704193
-4.413007,9.224371
9.046522,-8.587365
-6.25919,-5.567724
-7.900739,4.298937
-4.278929,-4.501007
4.375139,-1.661881
-4.50462,6.050641
6.983152,-7.424443
6.157817,2.772569
-6.199265,6.251486
7.933665,-8.007537
8.206251,4.209291
6.782054,-5.703993
4.696796,3.114519
-6.37419,6.406418
-5.618337,9.406952
4.256792,3.649515
5.686463,-9.340721
3.753409,3.963376
6.356712,-5.033629
-4.365147,5.97441
-6.323308,-5.429693
6.909346,3.865791
2.850475,7.877581
5.491039,2.428939
-5.407311,-5.195645
-6.392982,6.367731
-4.401615,5.528911
-6.627913,5.349884
-5.600794,-4.860896
-3.352111,7.860573
6.797289,2.451083
-4.352778,-3.806856
-6.01187,6.253348
-1.464686,-0.264007
-1.194934,-0.069074
7.625622,-4.85123
-5.160808,3.352822
4.467282,-9.804529
-0.365738,-0.812476
3.428279,6.978777
-6.896546,8.188325
-5.578473,-5.036347
7.28237,3.407479
7.167841,8.07803
-6.522695,8.063834
6.813167,-3.518166
-1.788716,-3.394426
-0.356952,-0.18053
-5.372708,-5.061707
5.002878,-7.745466
4.615746,-7.163101
9.027614,-7.341647
1.558513,0.478781
3.360953,6.00733
8.620226,4.243554
4.913482,2.953667
6.289998,-7.208101
-5.741436,7.926155
-5.931474,6.055079
-10.556746,-6.20594
-8.097699,4.223673
1.538648,-0.100537
-6.183149,7.838327
8.128879,3.372863
-0.842478,0.162116
-1.375952,-4.67679
-4.601036,-4.624205
-6.765636,5.529176
-6.662499,6.272674
4.443684,-6.311348
-6.40776,-4.824747
5.458077,-5.372535
-6.295301,4.88625
8.320515,4.814462
7.056006,-7.442623
6.407659,3.047424
9.00491,6.742502
-13.561645,-0.727019
-1.012664,0.825573
8.965247,5.411513
6.947898,-4.924318
3.773433,4.202469
6.812569,-8.299121
5.227817,3.238563
-6.411807,6.484151
-7.034223,-4.409298
-6.300293,4.944837
-6.511692,4.99433
8.314993,-7.093825
-4.423671,6.675836
-3.149641,6.8188
-5.864122,6.307827
6.877838,-9.213438
-7.85837,3.779833
-6.162964,3.372396
-0.34898,-0.901118
7.837093,8.838066
3.003845,6.935455
6.56321,-2.994932
-3.853836,-4.894755
-1.577547,0.249435
-4.462166,-4.312861
6.177571,3.38099
-9.314622,-5.261885
-8.917046,-5.488145
-4.719756,-5.074355
5.764133,-5.601509
-6.419593,5.953465
-2.377354,-0.098938
-7.188205,-4.547994
-10.367162,-6.054578
-5.504076,-5.060003
6.90183,-3.228686
2.892682,5.781371
-2.212046,-4.253438
-4.739351,7.116772
-6.353913,7.831426
6.218532,-8.246662
-7.383015,7.518368
4.541232,-5.677769
-5.880439,-5.297648
4.625922,3.477547
-4.720297,6.968695
-2.764153,-4.476479
1.280145,0.784659
-4.545121,-4.517344
5.626769,-8.287154
9.019682,-4.686546
-4.956163,5.457915
-2.917463,-4.947182
-6.749533,7.812064
0.155238,0.438872
-5.891828,3.190379
4.822129,-4.46601
-4.247735,8.560923
3.682769,7.82745
6.864273,-10.960857
5.542154,-6.806692
5.76014,3.259107
7.718587,-6.971548
-4.405593,6.445323
-5.915837,6.385385
3.787719,-6.195642
-4.928635,3.490717
-5.886739,6.286436
2.332735,0.166349
8.533966,4.569948
6.755744,3.200413
-6.020252,3.714685
-0.045069,0.841057
5.528413,2.996405
-6.745344,6.163429
-5.861127,-4.387199
-2.892455,-5.220084
-6.852039,5.81281
-7.557213,7.557092
5.354096,3.828616
3.401443,7.071172
-8.352107,6.551465
-4.855091,-5.26467
5.149872,3.552839
5.676302,-6.256101
4.697711,-6.784583
-5.520794,4.82111
-15.736726,-8.51491
-6.47227,6.283291
-1.109075,-3.723529
8.719344,5.117713
-1.130934,0.789515
-6.741162,5.21565
-7.762463,7.305845
4.857948,9.216514
-3.073972,7.625271
-10.193438,-6.097204
-5.837659,6.19727
6.885477,9.018939
5.763322,8.533588
-5.015906,5.02382
7.067971,-5.403057
5.310715,-8.260885
3.335412,-3.963856
8.089085,-7.080301
-4.329387,-3.927872
4.134739,8.271559
-2.334613,0.714612
-9.977023,-4.759375
-3.088337,4.935497
6.255905,-7.266774
-4.769474,5.497678
6.976958,-3.838504
7.170269,-2.77669
-1.632762,-0.747976
-2.154681,-4.45456
-4.876947,9.456517
-6.009322,5.993437
-3.049678,7.617023
8.827083,5.892314
4.711329,3.563152
4.395516,-3.877264
6.593253,-2.195617
5.619768,8.931561
-5.73837,-4.824938
-5.95945,4.937342
3.836276,8.333241
8.287725,16.639214
6.491385,2.957902
-8.465162,4.914162
-4.361815,-5.17649
-8.416612,5.592348
7.607869,3.138517
6.639561,2.927994
-2.479846,0.636718
8.504446,3.646964
3.649768,-6.159313
-6.087223,4.927352
5.089375,-9.039071
-9.249228,-6.436104
8.131362,3.804296
-6.260414,5.046418
6.050473,-8.318367
6.593152,-4.856456
6.514002,-3.996327
2.180878,0.582501
-6.84581,3.489398
3.801626,4.310284
3.191331,4.473165
-0.448778,0.509836
-1.227863,0.461418
8.965411,5.968655
-4.664321,-5.186563
-1.061494,0.062387
3.405256,7.50858
-4.182313,-4.292579
8.340576,4.899717
5.126372,2.881451
8.803039,4.637633
4.277454,-7.276405
-3.335553,-4.679859
-5.953225,-4.538761
-6.739517,6.213446
7.937406,4.374906
-5.57167,3.313117
-7.378851,7.415188
-0.249004,-0.749883
-5.74253,-4.934245
-2.874005,6.032428
-6.41364,-5.335632
-6.726707,6.421124
-6.287661,6.62558
-2.893503,7.274257
3.935923,-8.005763
8.715892,6.733828
-5.939491,6.486414
8.885065,6.524611
-9.145748,-5.788651
-5.332662,4.701253
6.019652,8.746735
8.931376,5.621981
-3.199092,6.754061
3.697387,5.059121
7.005526,3.655402
-0.909791,-0.391207
8.335025,8.001154
5.487109,3.219092
4.741489,-2.838259
-4.306194,6.250708
-5.888748,6.251924
-5.199923,7.410457
7.128875,-4.688237
15.657373,-1.202562
-7.931774,-5.241157
7.513876,3.128727
7.769968,3.369799
-7.896636,7.07161
-6.757766,5.188431
-6.756875,7.852335
1.855822,0.595172
3.841443,8.101309
2.19724,0.8627
5.388757,-3.879025
5.003986,-3.466851
2.141695,0.989041
-4.145937,-4.993212
5.649586,2.310586
-7.109829,-4.963334
-6.570824,-4.477134
-6.129999,-4.987999
8.785388,4.603274
0.26151,-0.8481
-1.875421,-0.415353
-5.877151,6.352389
-6.411629,7.993918
-5.931873,6.062078
6.202425,-6.109136
-5.858027,3.139024
-7.574172,-5.059494
-3.757623,8.337562
-5.935325,6.50903
-4.224904,3.858541
-3.210679,-4.298245
-5.331307,4.805331
-5.830549,9.641128
-4.790834,7.143706
-4.610287,-4.953807
8.002412,-4.121249
4.61948,-6.132464
3.40082,7.41822
-8.898222,-5.351073
8.324506,4.001412
-2.718217,-3.863442
-3.075588,6.186048
4.886048,3.309645
-5.96688,6.622866
-6.917747,5.5578
5.595059,-3.989669
8.865428,4.631447
-4.091022,-4.782306
2.386201,-0.701981
1.913903,-0.741638
-0.360046,-4.347738
7.434339,-6.080898
-1.275435,-0.864753
9.028415,4.490383
-5.954724,4.866155
-5.641931,6.450703
-5.020766,9.259379
-8.255293,4.656548
-8.080151,4.478601
-3.492859,4.43935
6.163848,-4.789445
8.895948,6.490481
4.830601,-4.763053
-4.296629,5.995752
6.030181,2.986765
-4.849862,3.432259
7.904672,-9.567173
8.960928,6.856909
-7.998819,4.632085
-3.044704,-4.898515
3.161268,-8.397713
-7.980378,4.397931
0.390838,0.842661
-8.097317,-4.982921
5.14635,-7.551693
-3.738872,-5.408128
-3.606504,8.39237
7.0714,-6.027597
-7.491512,7.79825
3.055007,7.116861
3.191517,4.413388
-9.178752,-5.173687
4.94564,8.810453
-6.465437,6.272474
2.800148,6.872967
-1.272819,-4.511206
-5.2831,-4.805433
4.110069,-5.890014
-4.905417,7.425267
4.702171,9.151256
-6.695281,6.14654
-5.756139,-4.686652
3.228726,7.372208
5.352056,-4.99419
-6.113323,-5.00475
3.229592,6.71218
7.161629,-6.479508
4.515854,-7.415942
-5.525093,4.902479
-8.315905,6.646184
7.483527,-4.253227
6.44087,-3.443766
3.528714,8.344989
-0.001431,-0.76467
5.621422,-8.913913
-3.196258,7.235909
0.71371,0.16642
-2.973489,5.244359
6.377794,-6.738429
4.979367,3.719411
8.63836,7.429084
1.919585,0.711677
4.858757,3.3174
-5.064422,3.358871
-5.503302,3.006067
-8.225349,4.939999
-4.495761,5.895349
8.730858,6.60575
7.736978,3.934245
-3.797304,-4.378667
-1.676129,-3.566349
3.625675,-3.958342
4.399039,-5.561938
0.435424,0.520261
-6.03904,3.289986
6.185946,-7.33959
-4.408618,-4.858353
-5.910328,6.252854
-6.618876,5.019078
-5.985403,-5.444314
-8.186267,5.050441
6.949527,2.897568
9.571744,-7.286494
-8.73354,-6.385967
7.598464,8.32721
-5.717633,6.292493
-7.283509,7.40537
6.15013,-4.446776
5.606077,-3.29552
4.875314,8.80403
1.800125,-0.023199
-6.424197,6.514317
4.199047,3.425526
8.590388,4.444523
7.587819,3.067424
-8.400845,6.008853
-4.512456,5.908107
-4.759825,5.238989
7.421781,-9.137351
-9.577906,-5.557096
7.820549,3.848693
7.086357,2.898169
7.557356,-3.369607
-1.938663,-4.470022
-6.793919,-4.677432
-5.328775,3.441793
-5.89171,3.199635
8.939226,4.20756
-5.618473,7.875484
-6.144562,7.841198
-4.969186,4.764411
2.081003,-0.215703
-6.641731,3.385285
5.838682,9.019837
2.33365,0.866826
9.131996,5.523892
-6.307493,4.960393
3.117849,6.117875
5.729222,9.277885
-8.654876,-4.927832
-8.302081,6.465017
3.641125,4.400956
6.051061,-4.321066
6.51363,-4.992503
8.350165,8.126953
-0.36206,0.494144
-5.935408,-4.651165
5.73597,-4.560877
7.60762,3.510189
1.008119,0.095595
-2.960323,-5.135661
-6.071084,3.271653
1.999639,0.742751
-4.979245,5.420265
-7.345647,7.281821
7.309864,9.071792
7.461489,-7.088172
6.826072,8.617207
-4.96706,7.80977
-0.622528,0.265907
-5.435325,-5.529276
-5.869959,6.382783
-4.829784,5.169174
6.900564,-7.872004
-4.843823,-4.834171
-6.042718,6.458279
9.606508,-6.216886
8.902101,-6.369769
-9.755046,-5.0908
8.553292,7.228446
0.884832,-0.693835
-5.403097,7.965761
4.032403,3.556476
4.450108,8.155264
4.366631,-9.784775
-6.235353,-4.398395
-6.538012,6.374587
-5.861798,6.321044
-3.309258,-4.701648
-4.827067,5.679974
-6.226644,8.113521
8.991394,4.878572
8.956101,6.333744
-1.878102,0.507765
6.54731,-5.835112
-6.671179,5.779593
5.564931,-10.437967
-0.816711,-4.845823
-0.495402,-0.475123
8.100316,7.626914
2.729141,-5.935646
-4.137234,3.925925
-8.255747,-4.924238
3.230296,8.156407
7.55573,8.808173
8.10311,3.477566
-9.160231,-5.521635
5.015865,-5.316166
-5.965591,6.287497
-6.344773,6.502235
-6.423251,7.734353
6.724686,3.387799
-8.361569,6.050007
4.525651,-4.905155
-7.316834,7.860136
-0.55238,-0.071766
6.285329,-2.947672
4.854801,-6.559848
6.133323,-7.010226
0.640754,0.784374
-6.059097,6.463337
-7.510786,7.421517
3.166332,4.794317
-8.096286,-5.249611
-11.084574,-6.004604
-7.783449,7.237587
-5.859303,6.519176
-3.103621,-4.629843
-3.06829,5.071878
3.689692,7.469686
-1.214943,0.409554
-4.13963,-4.927135
-6.645538,3.146519
-5.063665,3.388665
3.214735,4.577958
4.523551,8.473714
8.836017,4.978824
-6.439113,6.3774
-6.958221,7.887366
-9.835946,-5.84833
-3.299812,7.007933
7.733117,8.065682
9.09543,5.158311
3.878386,4.250479
7.091705,-7.772099
2.613456,5.658366
-7.178385,-5.2071
-5.856054,6.341946
4.123166,-5.594392
2.776874,-6.759923
-4.461061,6.622294
-8.325429,6.585595
4.499085,-8.562097
3.387655,-5.311168
2.847611,4.763279
6.317417,-3.787642
-5.945144,6.167241
-4.263053,-4.257436
4.962112,8.899977
-4.11458,-4.754549
-6.107262,6.151106
6.631935,-6.842682
6.319977,-7.973069
7.307865,8.663661
8.987735,6.194151
2.442444,0.922983
4.047666,3.727139
-6.210397,-4.843132
4.819195,-4.37181
2.491092,0.506581
6.572323,3.264475
-5.938717,6.154373
2.81846,-5.884865
7.289295,-7.542309
7.46091,3.434404
-7.177034,-4.576447
-3.187461,4.220298
8.639177,8.053213
-4.890132,-5.397332
-7.550065,-5.31002
3.15274,7.062388
-5.893969,6.505216
5.262823,3.358298
8.495265,3.939164
-6.923548,5.665072
-6.323116,6.537922
3.442602,5.33384
-8.028741,-5.497851
7.47231,9.2269
-3.765443,8.742652
-10.147168,-5.812864
-4.948201,18.783931
7.271647,8.524255
8.263201,3.81346
-3.085153,4.559728
-1.851662,-0.919934
3.415765,7.578622
-6.82466,6.241409
3.093923,7.76306
-2.157136,-0.221171
3.229205,7.387084
-8.443039,6.098464
1.512904,0.427701
-6.051688,6.468558
3.078497,7.191377
5.034927,8.698897
-6.730115,-4.967868
3.520679,4.237128
-5.066549,3.357871
-5.154028,7.454011
7.655784,-6.882279
-6.836941,-5.325824
-6.601509,5.820564
0.444876,0.507433
6.262341,-6.218468
1.004774,-0.663345
-5.802969,6.156359
1.503938,0.992756
5.934019,-3.015874
-6.245728,6.031309
5.290269,9.276715
-4.336008,-5.192922
-6.224203,-5.536508
7.41988,-12.596206
-1.827672,-0.515012
3.357902,4.516476
-1.802185,-4.520484
-5.198841,7.673752
-7.941743,4.172998
-1.85602,-4.410202
5.933168,-6.975254
-8.407944,5.310104
6.659968,-3.99792
6.07834,2.801335
8.693783,7.002608
7.583639,3.132568
8.273233,7.764952
-4.471212,6.499242
8.427079,4.58388
5.91632,-3.785494
7.679199,8.063309
2.30912,0.699984
-7.292259,-6.143589
-2.046321,-3.979039
2.474428,-0.495191
-7.109117,3.627094
-1.440597,-0.245259
8.519264,5.937955
6.486255,-8.814513
-5.548447,7.65252
